timestamp,price
2025-08-18T03:41:09.034431609+00:00,6449.8
2025-08-18T03:41:19.309395275+00:00,6449.8
2025-08-18T03:41:29.595626971+00:00,6449.8
2025-08-18T03:41:39.846019379+00:00,6449.8
2025-08-18T03:41:50.117460957+00:00,6449.8
2025-08-18T03:42:00.648464955+00:00,6449.8
